code_insee,code_postal,nom_commune,nom_ville,nom_departement,nom_region
41184,41310,Prunay-Cassereau,Prunay-Cassereau,Loir-et-Cher,Centre-Val de Loire
41185,41200,Pruniers-en-Sologne,Pruniers-en-Sologne,Loir-et-Cher,Centre-Val de Loire
41186,41160,Rahart,Rahart,Loir-et-Cher,Centre-Val de Loire
41187,41100,Renay,Renay,Loir-et-Cher,Centre-Val de Loire
41188,41290,Rhodon,Rhodon,Loir-et-Cher,Centre-Val de Loire
41189,41150,Rilly-sur-Loire,Rilly-sur-Loire,Loir-et-Cher,Centre-Val de Loire
41190,41100,Rocé,Rocé,Loir-et-Cher,Centre-Val de Loire
41191,41370,Roches,Roches,Loir-et-Cher,Centre-Val de Loire
41192,41800,Les Roches-l'Évêque,Les Roches-l'Évêque,Loir-et-Cher,Centre-Val de Loire
41193,41270,Romilly,Romilly,Loir-et-Cher,Centre-Val de Loire
41194,41200,Romorantin-Lanthenay,Romorantin-Lanthenay,Loir-et-Cher,Centre-Val de Loire
41195,41230,Rougeou,Rougeou,Loir-et-Cher,Centre-Val de Loire
41196,41270,Ruan-sur-Egvonne,Ruan-sur-Egvonne,Loir-et-Cher,Centre-Val de Loire
41198,41110,Saint-Aignan,Saint-Aignan,Loir-et-Cher,Centre-Val de Loire
41199,41310,Saint-Amand-Longpré,Saint-Amand-Longpré,Loir-et-Cher,Centre-Val de Loire
41200,41100,Sainte-Anne,Sainte-Anne,Loir-et-Cher,Centre-Val de Loire
41201,41800,Saint-Arnoult,Saint-Arnoult,Loir-et-Cher,Centre-Val de Loire
41203,41330,Saint-Bohaire,Saint-Bohaire,Loir-et-Cher,Centre-Val de Loire
41204,41350,Saint-Claude-de-Diray,Saint-Claude-de-Diray,Loir-et-Cher,Centre-Val de Loire
41205,41190,Saint-Cyr-du-Gault,Saint-Cyr-du-Gault,Loir-et-Cher,Centre-Val de Loire
41206,41000,Saint-Denis-sur-Loire,Saint-Denis-sur-Loire,Loir-et-Cher,Centre-Val de Loire
41207,41500,Saint-Dyé-sur-Loire,Saint-Dyé-sur-Loire,Loir-et-Cher,Centre-Val de Loire
41208,41190,Saint-Étienne-des-Guérets,Saint-Étienne-des-Guérets,Loir-et-Cher,Centre-Val de Loire
41209,41100,Saint-Firmin-des-Prés,Saint-Firmin-des-Prés,Loir-et-Cher,Centre-Val de Loire
41211,41400,Saint-Georges-sur-Cher,Saint-Georges-sur-Cher,Loir-et-Cher,Centre-Val de Loire
41212,41350,Saint-Gervais-la-Forêt,Saint-Gervais-la-Forêt,Loir-et-Cher,Centre-Val de Loire
41213,41310,Saint-Gourgon,Saint-Gourgon,Loir-et-Cher,Centre-Val de Loire
41214,41160,Saint-Hilaire-la-Gravelle,Saint-Hilaire-la-Gravelle,Loir-et-Cher,Centre-Val de Loire
41215,41800,Saint-Jacques-des-Guérets,Saint-Jacques-des-Guérets,Loir-et-Cher,Centre-Val de Loire
41216,41160,Saint-Jean-Froidmentel,Saint-Jean-Froidmentel,Loir-et-Cher,Centre-Val de Loire
41217,41400,Saint-Julien-de-Chédon,Saint-Julien-de-Chédon,Loir-et-Cher,Centre-Val de Loire
41218,41320,Saint-Julien-sur-Cher,Saint-Julien-sur-Cher,Loir-et-Cher,Centre-Val de Loire
41219,41240,Saint-Laurent-des-Bois,Saint-Laurent-des-Bois,Loir-et-Cher,Centre-Val de Loire
41220,41220,Saint-Laurent-Nouan,Saint-Laurent-Nouan,Loir-et-Cher,Centre-Val de Loire
41221,41370,Saint-Léonard-en-Beauce,Saint-Léonard-en-Beauce,Loir-et-Cher,Centre-Val de Loire
41222,41320,Saint-Loup,Saint-Loup,Loir-et-Cher,Centre-Val de Loire
41223,41190,Saint-Lubin-en-Vergonnois,Saint-Lubin-en-Vergonnois,Loir-et-Cher,Centre-Val de Loire
41224,41170,Saint-Marc-du-Cor,Saint-Marc-du-Cor,Loir-et-Cher,Centre-Val de Loire
41225,41800,Saint-Martin-des-Bois,Saint-Martin-des-Bois,Loir-et-Cher,Centre-Val de Loire
41226,41100,Saint-Ouen,Saint-Ouen,Loir-et-Cher,Centre-Val de Loire
41228,41800,Saint-Rimay,Saint-Rimay,Loir-et-Cher,Centre-Val de Loire
41229,41140,Saint-Romain-sur-Cher,Saint-Romain-sur-Cher,Loir-et-Cher,Centre-Val de Loire
41230,41000,Saint-Sulpice-de-Pommeray,Saint-Sulpice-de-Pommeray,Loir-et-Cher,Centre-Val de Loire
41231,41210,Saint-Viâtre,Saint-Viâtre,Loir-et-Cher,Centre-Val de Loire
41232,41300,Salbris,Salbris,Loir-et-Cher,Centre-Val de Loire
41233,41120,Sambin,Sambin,Loir-et-Cher,Centre-Val de Loire
41234,41190,Santenay,Santenay,Loir-et-Cher,Centre-Val de Loire
41235,41170,Sargé-sur-Braye,Sargé-sur-Braye,Loir-et-Cher,Centre-Val de Loire
41236,41310,Sasnières,Sasnières,Loir-et-Cher,Centre-Val de Loire
41237,41700,Sassay,Sassay,Loir-et-Cher,Centre-Val de Loire
41238,41360,Savigny-sur-Braye,Savigny-sur-Braye,Loir-et-Cher,Centre-Val de Loire
41239,41110,Seigy,Seigy,Loir-et-Cher,Centre-Val de Loire
41241,41300,Selles-Saint-Denis,Selles-Saint-Denis,Loir-et-Cher,Centre-Val de Loire
41242,41130,Selles-sur-Cher,Selles-sur-Cher,Loir-et-Cher,Centre-Val de Loire
41243,41100,Selommes,Selommes,Loir-et-Cher,Centre-Val de Loire
41245,41500,Séris,Séris,Loir-et-Cher,Centre-Val de Loire
41246,41120,Seur,Seur,Loir-et-Cher,Centre-Val de Loire
41247,41230,Soings-en-Sologne,Soings-en-Sologne,Loir-et-Cher,Centre-Val de Loire
41248,41170,Couëtron-au-Perche,Couëtron-au-Perche,Loir-et-Cher,Centre-Val de Loire
41249,41300,Souesmes,Souesmes,Loir-et-Cher,Centre-Val de Loire
41250,41800,Sougé,Sougé,Loir-et-Cher,Centre-Val de Loire
41251,41600,Souvigny-en-Sologne,Souvigny-en-Sologne,Loir-et-Cher,Centre-Val de Loire
41252,41500,Suèvres,Suèvres,Loir-et-Cher,Centre-Val de Loire
41253,41370,Talcy,Talcy,Loir-et-Cher,Centre-Val de Loire
41254,41170,Le Temple,Le Temple,Loir-et-Cher,Centre-Val de Loire
41255,41800,Ternay,Ternay,Loir-et-Cher,Centre-Val de Loire
41256,41300,Theillay,Theillay,Loir-et-Cher,Centre-Val de Loire
41258,41140,Thésée,Thésée,Loir-et-Cher,Centre-Val de Loire
41259,41100,Thoré-la-Rochette,Thoré-la-Rochette,Loir-et-Cher,Centre-Val de Loire
41260,41220,Thoury,Thoury,Loir-et-Cher,Centre-Val de Loire
41261,41190,Tourailles,Tourailles,Loir-et-Cher,Centre-Val de Loire
41262,41250,Tour-en-Sologne,Tour-en-Sologne,Loir-et-Cher,Centre-Val de Loire
41265,41800,Troo,Troo,Loir-et-Cher,Centre-Val de Loire
41266,41120,Valaire,Valaire,Loir-et-Cher,Centre-Val de Loire
41267,41400,Vallières-les-Grandes,Vallières-les-Grandes,Loir-et-Cher,Centre-Val de Loire
41268,41230,Veilleins,Veilleins,Loir-et-Cher,Centre-Val de Loire
41269,41100,Vendôme,Vendôme,Loir-et-Cher,Centre-Val de Loire
41271,41230,Vernou-en-Sologne,Vernou-en-Sologne,Loir-et-Cher,Centre-Val de Loire
41273,41290,Vievy-le-Rayé,Vievy-le-Rayé,Loir-et-Cher,Centre-Val de Loire
41274,41800,Villavard,Villavard,Loir-et-Cher,Centre-Val de Loire
41275,41160,La Ville-aux-Clercs,La Ville-aux-Clercs,Loir-et-Cher,Centre-Val de Loire
41276,41000,Villebarou,Villebarou,Loir-et-Cher,Centre-Val de Loire
41277,41270,Villebout,Villebout,Loir-et-Cher,Centre-Val de Loire
41278,41310,Villechauve,Villechauve,Loir-et-Cher,Centre-Val de Loire
41279,41800,Villedieu-le-Château,Villedieu-le-Château,Loir-et-Cher,Centre-Val de Loire
41280,41200,Villefranche-sur-Cher,Villefranche-sur-Cher,Loir-et-Cher,Centre-Val de Loire
41281,41330,Villefrancœur,Villefrancœur,Loir-et-Cher,Centre-Val de Loire
41282,41200,Villeherviers,Villeherviers,Loir-et-Cher,Centre-Val de Loire
41283,41100,Villemardy,Villemardy,Loir-et-Cher,Centre-Val de Loire
41284,41290,Villeneuve-Frouville,Villeneuve-Frouville,Loir-et-Cher,Centre-Val de Loire
41285,41220,Villeny,Villeny,Loir-et-Cher,Centre-Val de Loire
41286,41310,Villeporcher,Villeporcher,Loir-et-Cher,Centre-Val de Loire
41287,41100,Villerable,Villerable,Loir-et-Cher,Centre-Val de Loire
41288,41000,Villerbon,Villerbon,Loir-et-Cher,Centre-Val de Loire
41289,41240,Villermain,Villermain,Loir-et-Cher,Centre-Val de Loire
41290,41100,Villeromain,Villeromain,Loir-et-Cher,Centre-Val de Loire
41291,41100,Villetrun,Villetrun,Loir-et-Cher,Centre-Val de Loire
41292,41500,Villexanton,Villexanton,Loir-et-Cher,Centre-Val de Loire
41293,41100,Villiersfaux,Villiersfaux,Loir-et-Cher,Centre-Val de Loire
41294,41100,Villiers-sur-Loir,Villiers-sur-Loir,Loir-et-Cher,Centre-Val de Loire
41295,41350,Vineuil,Vineuil,Loir-et-Cher,Centre-Val de Loire
41296,41600,Vouzon,Vouzon,Loir-et-Cher,Centre-Val de Loire
41297,41600,Yvoy-le-Marron,Yvoy-le-Marron,Loir-et-Cher,Centre-Val de Loire
42001,42380,Aboën,Aboën,Loire,Auvergne-Rhône-Alpes
42002,42130,Ailleux,Ailleux,Loire,Auvergne-Rhône-Alpes
42003,42820,Ambierle,Ambierle,Loire,Auvergne-Rhône-Alpes
42005,42160,Andrézieux-Bouthéon,Andrézieux-Bouthéon,Loire,Auvergne-Rhône-Alpes
42006,42550,Apinac,Apinac,Loire,Auvergne-Rhône-Alpes
42007,42460,Arcinges,Arcinges,Loire,Auvergne-Rhône-Alpes
42008,42370,Arcon,Arcon,Loire,Auvergne-Rhône-Alpes
42009,42130,Arthun,Arthun,Loire,Auvergne-Rhône-Alpes
42010,42330,Aveizieux,Aveizieux,Loire,Auvergne-Rhône-Alpes
42011,42510,Balbigny,Balbigny,Loire,Auvergne-Rhône-Alpes
42012,42600,Bard,Bard,Loire,Auvergne-Rhône-Alpes
42013,42210,Bellegarde-en-Forez,Bellegarde-en-Forez,Loire,Auvergne-Rhône-Alpes
42014,42670,Belleroche,Belleroche,Loire,Auvergne-Rhône-Alpes
42015,42670,Belmont-de-la-Loire,Belmont-de-la-Loire,Loire,Auvergne-Rhône-Alpes
42016,42720,La Bénisson-Dieu,La Bénisson-Dieu,Loire,Auvergne-Rhône-Alpes
42017,42660,Le Bessat,Le Bessat,Loire,Auvergne-Rhône-Alpes
42018,42520,Bessey,Bessey,Loire,Auvergne-Rhône-Alpes
42019,42130,Boën-sur-Lignon,Boën-sur-Lignon,Loire,Auvergne-Rhône-Alpes
42020,42210,Boisset-lès-Montrond,Boisset-lès-Montrond,Loire,Auvergne-Rhône-Alpes
42021,42560,Boisset-Saint-Priest,Boisset-Saint-Priest,Loire,Auvergne-Rhône-Alpes
42022,42160,Bonson,Bonson,Loire,Auvergne-Rhône-Alpes
42023,42220,Bourg-Argental,Bourg-Argental,Loire,Auvergne-Rhône-Alpes
42025,42460,Boyer,Boyer,Loire,Auvergne-Rhône-Alpes
42026,42720,Briennon,Briennon,Loire,Auvergne-Rhône-Alpes
42027,42260,Bully,Bully,Loire,Auvergne-Rhône-Alpes
42028,42220,Burdignes,Burdignes,Loire,Auvergne-Rhône-Alpes
42029,42510,Bussières,Bussières,Loire,Auvergne-Rhône-Alpes
42030,42260,Bussy-Albieux,Bussy-Albieux,Loire,Auvergne-Rhône-Alpes
42031,42240,Caloire,Caloire,Loire,Auvergne-Rhône-Alpes
42032,42320,Cellieu,Cellieu,Loire,Auvergne-Rhône-Alpes
42033,42460,Le Cergne,Le Cergne,Loire,Auvergne-Rhône-Alpes
42034,42440,Cervières,Cervières,Loire,Auvergne-Rhône-Alpes
42035,42130,Cezay,Cezay,Loire,Auvergne-Rhône-Alpes
42036,42800,Chagnon,Chagnon,Loire,Auvergne-Rhône-Alpes
42037,42600,Chalain-d'Uzore,Chalain-d'Uzore,Loire,Auvergne-Rhône-Alpes
42038,42600,Chalain-le-Comtal,Chalain-le-Comtal,Loire,Auvergne-Rhône-Alpes
42039,42920,Chalmazel-Jeansagnière,Chalmazel-Jeansagnière,Loire,Auvergne-Rhône-Alpes
42040,42440,La Chamba,La Chamba,Loire,Auvergne-Rhône-Alpes
42041,42110,Chambéon,Chambéon,Loire,Auvergne-Rhône-Alpes
42042,42170,Chambles,Chambles,Loire,Auvergne-Rhône-Alpes
42043,42330,Chambœuf,Chambœuf,Loire,Auvergne-Rhône-Alpes
42044,42500,Le Chambon-Feugerolles,Le Chambon-Feugerolles,Loire,Auvergne-Rhône-Alpes
42045,42440,La Chambonie,La Chambonie,Loire,Auvergne-Rhône-Alpes
42046,42600,Champdieu,Champdieu,Loire,Auvergne-Rhône-Alpes
42047,42430,Champoly,Champoly,Loire,Auvergne-Rhône-Alpes
42048,42190,Chandon,Chandon,Loire,Auvergne-Rhône-Alpes
42049,42310,Changy,Changy,Loire,Auvergne-Rhône-Alpes
42050,42380,La Chapelle-en-Lafaye,La Chapelle-en-Lafaye,Loire,Auvergne-Rhône-Alpes
42051,42410,La Chapelle-Villars,La Chapelle-Villars,Loire,Auvergne-Rhône-Alpes
42052,42190,Charlieu,Charlieu,Loire,Auvergne-Rhône-Alpes
42053,42800,Châteauneuf,Châteauneuf,Loire,Auvergne-Rhône-Alpes
42054,42940,Châtelneuf,Châtelneuf,Loire,Auvergne-Rhône-Alpes
42055,42140,Châtelus,Châtelus,Loire,Auvergne-Rhône-Alpes
42056,42410,Chavanay,Chavanay,Loire,Auvergne-Rhône-Alpes
42058,42560,Chazelles-sur-Lavieu,Chazelles-sur-Lavieu,Loire,Auvergne-Rhône-Alpes
42059,42140,Chazelles-sur-Lyon,Chazelles-sur-Lyon,Loire,Auvergne-Rhône-Alpes
42060,42560,Chenereilles,Chenereilles,Loire,Auvergne-Rhône-Alpes
42061,42430,Cherier,Cherier,Loire,Auvergne-Rhône-Alpes
42062,42140,Chevrières,Chevrières,Loire,Auvergne-Rhône-Alpes
42063,42114,Chirassimont,Chirassimont,Loire,Auvergne-Rhône-Alpes
42064,42410,Chuyer,Chuyer,Loire,Auvergne-Rhône-Alpes
42065,42110,Civens,Civens,Loire,Auvergne-Rhône-Alpes
42066,42110,Cleppé,Cleppé,Loire,Auvergne-Rhône-Alpes
42067,42220,Colombier,Colombier,Loire,Auvergne-Rhône-Alpes
42068,42840,Combre,Combre,Loire,Auvergne-Rhône-Alpes
42069,42120,Commelle-Vernay,Commelle-Vernay,Loire,Auvergne-Rhône-Alpes
42070,42123,Cordelle,Cordelle,Loire,Auvergne-Rhône-Alpes
42071,42120,Le Coteau,Le Coteau,Loire,Auvergne-Rhône-Alpes
42072,42111,La Côte-en-Couzan,La Côte-en-Couzan,Loire,Auvergne-Rhône-Alpes
42073,42360,Cottance,Cottance,Loire,Auvergne-Rhône-Alpes
42074,42460,Coutouvre,Coutouvre,Loire,Auvergne-Rhône-Alpes
42075,42210,Craintilleux,Craintilleux,Loire,Auvergne-Rhône-Alpes
42076,42260,Cremeaux,Cremeaux,Loire,Auvergne-Rhône-Alpes
42077,42540,Croizet-sur-Gand,Croizet-sur-Gand,Loire,Auvergne-Rhône-Alpes
42078,42310,Le Crozet,Le Crozet,Loire,Auvergne-Rhône-Alpes
42079,42460,Cuinzier,Cuinzier,Loire,Auvergne-Rhône-Alpes
42081,42330,Cuzieu,Cuzieu,Loire,Auvergne-Rhône-Alpes
42083,42800,Dargoire,Dargoire,Loire,Auvergne-Rhône-Alpes
42084,42130,Débats-Rivière-d'Orpra,Débats-Rivière-d'Orpra,Loire,Auvergne-Rhône-Alpes
42085,42740,Doizieux,Doizieux,Loire,Auvergne-Rhône-Alpes
42086,42670,Écoche,Écoche,Loire,Auvergne-Rhône-Alpes
42087,42600,Écotay-l'Olme,Écotay-l'Olme,Loire,Auvergne-Rhône-Alpes
42088,42110,Épercieux-Saint-Paul,Épercieux-Saint-Paul,Loire,Auvergne-Rhône-Alpes
42089,42600,Essertines-en-Châtelneuf,Essertines-en-Châtelneuf,Loire,Auvergne-Rhône-Alpes
42090,42360,Essertines-en-Donzy,Essertines-en-Donzy,Loire,Auvergne-Rhône-Alpes
42091,42380,Estivareilles,Estivareilles,Loire,Auvergne-Rhône-Alpes
42092,42580,L'Étrat,L'Étrat,Loire,Auvergne-Rhône-Alpes
42093,42320,Farnay,Farnay,Loire,Auvergne-Rhône-Alpes
42094,42110,Feurs,Feurs,Loire,Auvergne-Rhône-Alpes
42095,42700,Firminy,Firminy,Loire,Auvergne-Rhône-Alpes
42096,42140,Fontanès,Fontanès,Loire,Auvergne-Rhône-Alpes
42097,42480,La Fouillouse,La Fouillouse,Loire,Auvergne-Rhône-Alpes
42098,42470,Fourneaux,Fourneaux,Loire,Auvergne-Rhône-Alpes
42099,42490,Fraisses,Fraisses,Loire,Auvergne-Rhône-Alpes
42100,42140,La Gimond,La Gimond,Loire,Auvergne-Rhône-Alpes
42101,42220,Graix,Graix,Loire,Auvergne-Rhône-Alpes
42102,42140,Grammond,Grammond,Loire,Auvergne-Rhône-Alpes
42103,42320,La Grand-Croix,La Grand-Croix,Loire,Auvergne-Rhône-Alpes
42104,42460,La Gresle,La Gresle,Loire,Auvergne-Rhône-Alpes
42105,42600,Grézieux-le-Fromental,Grézieux-le-Fromental,Loire,Auvergne-Rhône-Alpes
42106,42260,Grézolles,Grézolles,Loire,Auvergne-Rhône-Alpes
42107,42560,Gumières,Gumières,Loire,Auvergne-Rhône-Alpes
42108,42210,L'Hôpital-le-Grand,L'Hôpital-le-Grand,Loire,Auvergne-Rhône-Alpes
42109,42130,L'Hôpital-sous-Rochefort,L'Hôpital-sous-Rochefort,Loire,Auvergne-Rhône-Alpes
42110,42152,L'Horme,L'Horme,Loire,Auvergne-Rhône-Alpes
42112,42460,Jarnosse,Jarnosse,Loire,Auvergne-Rhône-Alpes
42113,42110,Jas,Jas,Loire,Auvergne-Rhône-Alpes
42115,42660,Jonzieux,Jonzieux,Loire,Auvergne-Rhône-Alpes
42116,42430,Juré,Juré,Loire,Auvergne-Rhône-Alpes
42117,42560,Lavieu,Lavieu,Loire,Auvergne-Rhône-Alpes
42118,42470,Lay,Lay,Loire,Auvergne-Rhône-Alpes
42119,42130,Leigneux,Leigneux,Loire,Auvergne-Rhône-Alpes
42120,42155,Lentigny,Lentigny,Loire,Auvergne-Rhône-Alpes
42121,42600,Lérigneux,Lérigneux,Loire,Auvergne-Rhône-Alpes
42122,42600,Lézigneux,Lézigneux,Loire,Auvergne-Rhône-Alpes
42123,42420,Lorette,Lorette,Loire,Auvergne-Rhône-Alpes
42124,42520,Lupé,Lupé,Loire,Auvergne-Rhône-Alpes
42125,42260,Luré,Luré,Loire,Auvergne-Rhône-Alpes
42126,42380,Luriecq,Luriecq,Loire,Auvergne-Rhône-Alpes
42127,42300,Mably,Mably,Loire,Auvergne-Rhône-Alpes
42128,42114,Machézal,Machézal,Loire,Auvergne-Rhône-Alpes
42129,42520,Maclas,Maclas,Loire,Auvergne-Rhône-Alpes
42130,42600,Magneux-Haute-Rive,Magneux-Haute-Rive,Loire,Auvergne-Rhône-Alpes
42131,42750,Maizilly,Maizilly,Loire,Auvergne-Rhône-Alpes
42132,42520,Malleval,Malleval,Loire,Auvergne-Rhône-Alpes
42133,42140,Marcenod,Marcenod,Loire,Auvergne-Rhône-Alpes
42134,42130,Marcilly-le-Châtel,Marcilly-le-Châtel,Loire,Auvergne-Rhône-Alpes
42135,42210,Marclopt,Marclopt,Loire,Auvergne-Rhône-Alpes
42136,42130,Marcoux,Marcoux,Loire,Auvergne-Rhône-Alpes
42137,42560,Margerie-Chantagret,Margerie-Chantagret,Loire,Auvergne-Rhône-Alpes
42138,42140,Maringes,Maringes,Loire,Auvergne-Rhône-Alpes
42139,42660,Marlhes,Marlhes,Loire,Auvergne-Rhône-Alpes
42140,42560,Marols,Marols,Loire,Auvergne-Rhône-Alpes
42141,42750,Mars,Mars,Loire,Auvergne-Rhône-Alpes
42142,42380,Merle-Leignec,Merle-Leignec,Loire,Auvergne-Rhône-Alpes
42143,42110,Mizérieux,Mizérieux,Loire,Auvergne-Rhône-Alpes
42145,42840,Montagny,Montagny,Loire,Auvergne-Rhône-Alpes
42146,42380,Montarcher,Montarcher,Loire,Auvergne-Rhône-Alpes
42147,42600,Montbrison,Montbrison,Loire,Auvergne-Rhône-Alpes
42148,42360,Montchal,Montchal,Loire,Auvergne-Rhône-Alpes
42149,42210,Montrond-les-Bains,Montrond-les-Bains,Loire,Auvergne-Rhône-Alpes
42150,42130,Montverdun,Montverdun,Loire,Auvergne-Rhône-Alpes
42151,42600,Mornand-en-Forez,Mornand-en-Forez,Loire,Auvergne-Rhône-Alpes
42152,42720,Nandax,Nandax,Loire,Auvergne-Rhône-Alpes
42153,42470,Neaux,Neaux,Loire,Auvergne-Rhône-Alpes
42154,42510,Néronde,Néronde,Loire,Auvergne-Rhône-Alpes
42155,42510,Nervieux,Nervieux,Loire,Auvergne-Rhône-Alpes
42156,42590,Neulise,Neulise,Loire,Auvergne-Rhône-Alpes
42157,42640,Noailly,Noailly,Loire,Auvergne-Rhône-Alpes
42158,42370,Les Noës,Les Noës,Loire,Auvergne-Rhône-Alpes
42159,42440,Noirétable,Noirétable,Loire,Auvergne-Rhône-Alpes
42160,42260,Nollieux,Nollieux,Loire,Auvergne-Rhône-Alpes
42161,42120,Notre-Dame-de-Boisset,Notre-Dame-de-Boisset,Loire,Auvergne-Rhône-Alpes
42162,42155,Ouches,Ouches,Loire,Auvergne-Rhône-Alpes
42163,42310,La Pacaudière,La Pacaudière,Loire,Auvergne-Rhône-Alpes
42164,42990,Palogneux,Palogneux,Loire,Auvergne-Rhône-Alpes
42165,42360,Panissières,Panissières,Loire,Auvergne-Rhône-Alpes
42166,42120,Parigny,Parigny,Loire,Auvergne-Rhône-Alpes
42167,42410,Pavezin,Pavezin,Loire,Auvergne-Rhône-Alpes
42168,42410,Pélussin,Pélussin,Loire,Auvergne-Rhône-Alpes
42169,42380,Périgneux,Périgneux,Loire,Auvergne-Rhône-Alpes
42170,42120,Perreux,Perreux,Loire,Auvergne-Rhône-Alpes
42171,42590,Pinay,Pinay,Loire,Auvergne-Rhône-Alpes
42172,42660,Planfoy,Planfoy,Loire,Auvergne-Rhône-Alpes
42173,42260,Pommiers-en-Forez,Pommiers-en-Forez,Loire,Auvergne-Rhône-Alpes
42174,42110,Poncins,Poncins,Loire,Auvergne-Rhône-Alpes
42175,42110,Pouilly-lès-Feurs,Pouilly-lès-Feurs,Loire,Auvergne-Rhône-Alpes
42176,42155,Pouilly-les-Nonains,Pouilly-les-Nonains,Loire,Auvergne-Rhône-Alpes
42177,42720,Pouilly-sous-Charlieu,Pouilly-sous-Charlieu,Loire,Auvergne-Rhône-Alpes
42178,42630,Pradines,Pradines,Loire,Auvergne-Rhône-Alpes
42179,42600,Pralong,Pralong,Loire,Auvergne-Rhône-Alpes
42180,42600,Précieux,Précieux,Loire,Auvergne-Rhône-Alpes
42181,42630,Régny,Régny,Loire,Auvergne-Rhône-Alpes
42182,42370,Renaison,Renaison,Loire,Auvergne-Rhône-Alpes
42183,42150,La Ricamarie,La Ricamarie,Loire,Auvergne-Rhône-Alpes
42184,42153,Riorges,Riorges,Loire,Auvergne-Rhône-Alpes
42185,42340,Rivas,Rivas,Loire,Auvergne-Rhône-Alpes
42186,42800,Rive-de-Gier,Rive-de-Gier,Loire,Auvergne-Rhône-Alpes
42187,42300,Roanne,Roanne,Loire,Auvergne-Rhône-Alpes
42188,42600,Roche,Roche,Loire,Auvergne-Rhône-Alpes
42189,42230,Roche-la-Molière,Roche-la-Molière,Loire,Auvergne-Rhône-Alpes
42191,42520,Roisey,Roisey,Loire,Auvergne-Rhône-Alpes
42192,42380,Rozier-Côtes-d'Aurec,Rozier-Côtes-d'Aurec,Loire,Auvergne-Rhône-Alpes
42193,42810,Rozier-en-Donzy,Rozier-en-Donzy,Loire,Auvergne-Rhône-Alpes
42194,42310,Sail-les-Bains,Sail-les-Bains,Loire,Auvergne-Rhône-Alpes
42195,42890,Sail-sous-Couzan,Sail-sous-Couzan,Loire,Auvergne-Rhône-Alpes
42196,42510,Sainte-Agathe-en-Donzy,Sainte-Agathe-en-Donzy,Loire,Auvergne-Rhône-Alpes
42197,42130,Sainte-Agathe-la-Bouteresse,Sainte-Agathe-la-Bouteresse,Loire,Auvergne-Rhône-Alpes
42198,42370,Saint-Alban-les-Eaux,Saint-Alban-les-Eaux,Loire,Auvergne-Rhône-Alpes
42199,42370,Saint-André-d'Apchon,Saint-André-d'Apchon,Loire,Auvergne-Rhône-Alpes
42200,42210,Saint-André-le-Puy,Saint-André-le-Puy,Loire,Auvergne-Rhône-Alpes
42201,42520,Saint-Appolinard,Saint-Appolinard,Loire,Auvergne-Rhône-Alpes
42202,42110,Saint-Barthélemy-Lestra,Saint-Barthélemy-Lestra,Loire,Auvergne-Rhône-Alpes
42203,42310,Saint-Bonnet-des-Quarts,Saint-Bonnet-des-Quarts,Loire,Auvergne-Rhône-Alpes
42204,42380,Saint-Bonnet-le-Château,Saint-Bonnet-le-Château,Loire,Auvergne-Rhône-Alpes
42205,42940,Saint-Bonnet-le-Courreau,Saint-Bonnet-le-Courreau,Loire,Auvergne-Rhône-Alpes
42206,42330,Saint-Bonnet-les-Oules,Saint-Bonnet-les-Oules,Loire,Auvergne-Rhône-Alpes
42207,42400,Saint-Chamond,Saint-Chamond,Loire,Auvergne-Rhône-Alpes
42208,42320,Saint-Christo-en-Jarez,Saint-Christo-en-Jarez,Loire,Auvergne-Rhône-Alpes
42209,42540,Sainte-Colombe-sur-Gand,Sainte-Colombe-sur-Gand,Loire,Auvergne-Rhône-Alpes
42210,42800,Sainte-Croix-en-Jarez,Sainte-Croix-en-Jarez,Loire,Auvergne-Rhône-Alpes
42211,42160,Saint-Cyprien,Saint-Cyprien,Loire,Auvergne-Rhône-Alpes
42212,42123,Saint-Cyr-de-Favières,Saint-Cyr-de-Favières,Loire,Auvergne-Rhône-Alpes
42213,42114,Saint-Cyr-de-Valorges,Saint-Cyr-de-Valorges,Loire,Auvergne-Rhône-Alpes
42214,42210,Saint-Cyr-les-Vignes,Saint-Cyr-les-Vignes,Loire,Auvergne-Rhône-Alpes
42215,42750,Saint-Denis-de-Cabanne,Saint-Denis-de-Cabanne,Loire,Auvergne-Rhône-Alpes
42216,42140,Saint-Denis-sur-Coise,Saint-Denis-sur-Coise,Loire,Auvergne-Rhône-Alpes
42217,42111,Saint-Didier-sur-Rochefort,Saint-Didier-sur-Rochefort,Loire,Auvergne-Rhône-Alpes
42218,42230,Saint-Étienne,Saint-Étienne,Loire,Auvergne-Rhône-Alpes
42218,42100,Saint-Étienne,Saint-Étienne,Loire,Auvergne-Rhône-Alpes
42218,42000,Saint-Étienne,Saint-Étienne,Loire,Auvergne-Rhône-Alpes
42219,42130,Saint-Étienne-le-Molard,Saint-Étienne-le-Molard,Loire,Auvergne-Rhône-Alpes
42220,42640,Saint-Forgeux-Lespinasse,Saint-Forgeux-Lespinasse,Loire,Auvergne-Rhône-Alpes
42221,42110,Sainte-Foy-Saint-Sulpice,Sainte-Foy-Saint-Sulpice,Loire,Auvergne-Rhône-Alpes
42222,42330,Saint-Galmier,Saint-Galmier,Loire,Auvergne-Rhône-Alpes
42223,42530,Saint-Genest-Lerpt,Saint-Genest-Lerpt,Loire,Auvergne-Rhône-Alpes
